0.0,78.0,2.0,15.0,4311.0,85.0,4.0,18.0,230.0,0.0,3.0,0.0,15.0,2,0,0,0,2,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3.0,0.0,4.0,13.0,224.0,28.0,3.0,35.0,27.0,1.0,1.0,0.0,13.0,1,0,0,0,1,4,0,1,1,0,5,0,6,5,0,0,1,0,0,0,0,0,2,0,0,0,1
0.0,277.0,0.0,3.0,7318.0,24.0,6.0,3.0,98.0,0.0,1.0,0.0,3.0,4,0,0,0,2,3,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1
0.0,-1.0,0.0,0.0,4956.0,0.0,0.0,37.0,97.0,0.0,0.0,0.0,0.0,5,5,1,1,1,3,0,1,1,1,0,1,0,4,1,1,5,2,0,0,1,0,6,1,0,0,0
1.0,0.0,1.0,0.0,1427.0,3.0,16.0,11.0,50.0,0.0,2.0,1.0,0.0,1,17,0,0,2,1,1,1,1,6,1,0,1,2,0,0,4,18,0,0,0,0,1,0,0,0,0
4.0,0.0,55.0,8.0,859.0,13.0,4.0,12.0,13.0,1.0,1.0,0.0,8.0,1,16,0,0,1,0,4,1,1,1,0,0,8,6,0,0,5,13,1,1,0,0,1,0,1,0,0
1.0,259.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,0.0,1.0,1,0,0,0,1,0,11,1,1,0,6,0,9,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,127.0,1.0,3.0,1683.0,19.0,26.0,17.0,475.0,0.0,9.0,0.0,3.0,1,21,0,0,2,2,0,1,1,0,17,0,22,2,0,0,6,16,0,1,0,1,7,4,4,1,1
0.0,1.0,0.0,0.0,23255.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0,4,2,2,1,1,0,3,1,1,0,2,0,1,4,2,5,4,0,0,2,0,1,2,0,0,0
6.0,-1.0,0.0,0.0,915.0,40.0,26.0,33.0,72.0,1.0,3.0,0.0,0.0,11,7,0,0,1,2,0,1,1,0,0,0,0,1,0,0,1,34,1,1,0,2,5,0,2,0,0
0.0,0.0,3.0,12.0,7308.0,97.0,2.0,21.0,90.0,0.0,1.0,0.0,12.0,2,0,0,0,2,1,0,1,1,0,0,0,7,3,0,0,1,0,0,0,0,0,1,0,0,0,0
8.0,0.0,15.0,20.0,115.0,24.0,8.0,23.0,24.0,2.0,2.0,0.0,20.0,3,0,0,0,1,0,0,1,1,5,0,0,24,3,0,0,6,0,1,3,0,0,1,0,4,0,0
0.0,38.0,2.0,4.0,3119.0,149.0,64.0,48.0,139.0,0.0,6.0,6.0,4.0,1,17,1,1,2,2,1,3,1,7,1,1,1,2,0,1,6,0,0,0,1,0,1,1,0,0,0
20.0,319.0,0.0,4.0,5.0,4.0,89.0,40.0,88.0,3.0,4.0,10.0,4.0,1,9,0,0,1,2,0,1,1,0,0,0,0,1,31,0,6,39,0,0,0,0,1,0,0,0,1
0.0,1.0,18.0,5.0,1683.0,80.0,38.0,5.0,95.0,0.0,5.0,0.0,5.0,1,2,5,3,1,0,0,1,1,0,9,5,12,3,0,5,4,12,3,1,4,0,1,3,1,3,0
0.0,27.0,0.0,0.0,64000.0,500.0,0.0,2.0,95.0,0.0,0.0,0.0,0.0,3,1,0,0,1,1,0,2,2,1,0,0,0,2,0,0,3,35,0,0,0,0,2,0,0,0,0
0.0,-1.0,0.0,0.0,4894.0,20.0,1.0,7.0,20.0,0.0,1.0,0.0,0.0,1,5,1,1,3,1,0,1,1,0,0,1,0,4,1,1,2,2,0,0,1,2,2,1,0,0,0
0.0,32.0,0.0,1.0,9375.0,0.0,0.0,37.0,18.0,0.0,0.0,0.0,1.0,1,4,6,2,1,1,0,2,1,1,0,6,0,1,4,6,4,4,0,0,6,0,1,2,0,0,0
0.0,6.0,6.0,15.0,20213.0,500.0,7.0,42.0,360.0,0.0,2.0,0.0,40.0,1,0,1,1,2,1,0,6,1,1,0,1,0,3,0,1,1,0,0,0,1,0,1,1,0,0,0
20.0,17.0,2.0,11.0,290.0,23.0,31.0,23.0,65.0,2.0,2.0,0.0,11.0,1,7,0,0,1,2,14,1,1,0,8,0,11,2,0,0,1,34,0,1,0,0,3,0,2,0,0
1.0,600.0,13.0,4.0,40.0,4.0,69.0,3.0,500.0,1.0,10.0,0.0,4.0,1,1,0,0,1,3,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0
0.0,190.0,0.0,0.0,1624.0,6.0,29.0,6.0,74.0,0.0,9.0,0.0,0.0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,19.0,8.0,9.0,1506.0,31.0,3.0,7.0,34.0,0.0,1.0,0.0,9.0,1,21,0,0,6,1,0,6,1,1,0,0,0,1,29,0,6,16,0,1,0,0,5,0,4,0,0
1.0,30.0,0.0,3.0,116.0,31.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,3,1,0,0,1,2,0,1,1,1,0,0,0,2,0,0,3,0,0,0,0,1,2,0,0,0,1
0.0,6.0,2.0,3.0,2779.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,3.0,0,0,11,14,4,0,0,1,1,1,0,12,0,3,0,13,6,0,1,2,11,0,6,1,0,0,0
0.0,2.0,22.0,3.0,4687.0,242.0,6.0,6.0,183.0,0.0,1.0,4.0,3.0,1,6,0,0,1,4,0,4,1,3,0,0,0,1,8,0,6,3,0,3,0,0,2,0,1,0,0
0.0,55.0,16.0,7.0,1696.0,72.0,2.0,7.0,95.0,0.0,2.0,0.0,7.0,6,32,0,0,1,1,0,2,1,0,0,0,0,3,0,0,1,28,0,1,0,0,3,0,10,0,0
6.0,0.0,28.0,0.0,31.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4,6,0,0,1,1,0,0,1,0,0,0,0,2,5,0,1,3,10,2,0,0,7,3,1,0,0
0.0,19.0,9.0,3.0,14414.0,500.0,3.0,1.0,362.0,0.0,1.0,0.0,3.0,5,2,0,0,1,1,6,0,1,3,0,0,19,2,2,0,6,1,1,1,0,0,2,4,0,1,0
0.0,18.0,12.0,8.0,8965.0,44.0,2.0,12.0,57.0,0.0,2.0,0.0,8.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,3,0,0,1,0,0,0,0
0.0,1.0,2.0,0.0,64000.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,7,11,0,0,1,1,0,9,2,0,7,0,3,2,0,0,1,0,1,3,0,0,2,0,2,0,0
0.0,0.0,20.0,0.0,4412.0,500.0,0.0,4.0,500.0,0.0,0.0,0.0,5.0,1,12,0,0,1,1,0,1,1,0,0,0,0,2,24,0,3,10,0,3,0,0,7,0,6,0,0
0.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,20,4,1,1,2,0,2,2,1,0,4,0,1,0,4,9,0,0,0,5,0,4,1,0,0,0
0.0,76.0,5.0,0.0,46200.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2,6,0,0,1,1,0,1,2,0,0,0,0,2,5,0,4,3,1,2,0,0,7,0,3,0,0
20.0,8.0,42.0,32.0,27.0,33.0,39.0,24.0,32.0,1.0,1.0,0.0,32.0,1,0,0,0,2,1,0,10,1,1,0,0,0,3,0,0,1,0,1,2,0,0,1,0,3,0,0
0.0,0.0,55.0,5.0,14477.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,1,2,0,0,1,1,0,1,2,0,4,0,5,5,0,0,1,1,2,2,0,0,2,4,1,0,1
1.0,1.0,5.0,8.0,7.0,8.0,1.0,8.0,8.0,1.0,1.0,0.0,8.0,1,0,0,0,1,4,0,0,1,2,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0
0.0,1.0,7.0,3.0,10087.0,67.0,6.0,3.0,57.0,0.0,3.0,0.0,3.0,1,0,0,0,1,4,0,11,1,0,0,0,0,2,0,0,1,0,0,2,0,0,2,3,1,0,1
7.0,1.0,40.0,0.0,1418.0,23.0,100.0,0.0,7.0,0.0,4.0,0.0,0.0,2,3,0,3,1,1,0,0,1,1,0,0,0,1,21,11,1,6,1,2,0,0,1,3,1,7,0
0.0,0.0,10.0,2.0,3545.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,5,16,0,0,1,4,0,2,1,1,0,0,0,2,17,0,5,13,1,3,0,0,1,0,1,0,0
5.0,51.0,0.0,5.0,457.0,5.0,5.0,7.0,11.0,1.0,1.0,1.0,5.0,8,34,0,5,1,1,0,1,1,0,12,0,13,2,20,0,4,31,6,1,0,1,7,6,3,2,0
0.0,0.0,15.0,2.0,20112.0,305.0,1.0,43.0,228.0,0.0,1.0,0.0,30.0,1,8,4,1,1,1,0,1,1,0,0,4,0,2,0,4,3,0,0,0,5,0,9,1,0,0,0
0.0,1.0,4.0,3.0,1689.0,184.0,12.0,46.0,53.0,0.0,1.0,0.0,3.0,4,11,0,0,4,3,0,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,2,0,0
4.0,0.0,89.0,4.0,486.0,5.0,4.0,7.0,4.0,1.0,1.0,0.0,4.0,1,21,0,0,3,1,0,7,1,0,0,0,0,3,0,0,3,16,0,1,0,0,5,0,1,0,0
0.0,39.0,2.0,1.0,3343.0,1.0,17.0,2.0,1.0,0.0,1.0,0.0,1.0,1,0,0,0,6,3,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1
0.0,2.0,1.0,2.0,8036.0,164.0,18.0,13.0,367.0,0.0,2.0,0.0,2.0,2,6,0,0,4,4,0,0,1,0,0,0,0,1,8,0,4,3,0,2,0,0,1,0,3,0,0
0.0,-1.0,0.0,0.0,64000.0,142.0,0.0,7.0,63.0,0.0,0.0,0.0,0.0,4,5,1,1,1,2,0,1,2,0,0,1,0,4,1,1,2,2,0,0,1,0,2,1,0,0,0
0.0,0.0,11.0,3.0,16184.0,125.0,2.0,3.0,103.0,0.0,2.0,0.0,3.0,1,14,10,12,1,0,0,1,1,0,0,13,0,1,23,14,2,17,1,2,12,0,1,16,3,8,1
0.0,140.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6,1,0,0,1,1,8,8,2,1,23,0,7,2,0,0,9,0,0,0,0,1,1,0,0,0,0
2.0,0.0,0.0,7.0,443.0,37.0,7.0,34.0,282.0,1.0,4.0,7.0,7.0,0,1,7,7,3,2,0,1,1,0,0,9,0,1,0,9,6,38,0,0,10,0,1,9,0,0,0
2.0,1.0,60.0,50.0,61.0,121.0,52.0,39.0,248.0,1.0,8.0,1.0,50.0,1,13,0,0,2,1,1,1,1,7,1,0,1,3,0,0,6,11,0,1,0,0,5,4,9,1,1
1.0,34.0,2.0,42.0,328.0,44.0,15.0,49.0,58.0,1.0,9.0,0.0,42.0,1,15,0,0,1,0,0,2,1,0,0,0,0,1,16,0,1,25,0,0,0,0,1,7,0,0,0
0.0,0.0,0.0,0.0,14919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,1,4,3,0,8,1,1,0,1,0,4,1,1,7,2,0,0,1,0,2,1,0,0,0
0.0,1.0,0.0,1.0,20216.0,66.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2,28,0,4,2,2,0,1,1,0,0,0,0,4,0,19,3,0,0,0,0,0,6,5,0,0,0
13.0,13.0,80.0,32.0,378.0,115.0,15.0,37.0,57.0,1.0,2.0,0.0,48.0,3,7,0,0,1,1,0,1,1,0,0,0,0,4,0,0,1,0,7,2,0,1,1,0,2,0,0
0.0,0.0,91.0,4.0,293.0,220.0,35.0,4.0,66.0,0.0,5.0,1.0,4.0,1,12,0,0,2,1,0,4,1,0,0,0,0,3,0,0,8,10,1,1,0,0,3,0,6,0,0
0.0,-1.0,0.0,0.0,5654.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,1,2,0,0,3,2,16,3,1,0,13,0,18,2,2,0,4,1,0,1,0,0,1,0,9,0,0
0.0,53.0,0.0,10.0,6550.0,98.0,34.0,11.0,349.0,0.0,9.0,0.0,10.0,1,11,0,0,1,5,0,1,1,1,0,0,0,2,0,0,1,0,1,3,0,0,1,0,2,0,0
6.0,-1.0,10.0,6.0,0.0,0.0,6.0,9.0,9.0,1.0,1.0,0.0,0.0,1,2,0,0,1,1,5,2,1,8,4,0,5,2,2,0,1,1,9,1,0,0,2,4,1,1,1
0.0,0.0,1.0,3.0,2901.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,1,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,1
1.0,23.0,1.0,14.0,56.0,15.0,10.0,35.0,161.0,1.0,2.0,0.0,15.0,5,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,1.0,75.0,22.0,5912.0,181.0,2.0,22.0,68.0,0.0,1.0,0.0,22.0,6,2,5,3,2,0,0,2,1,0,0,5,0,4,14,5,2,12,3,2,4,0,1,3,1,3,0
0.0,127.0,2.0,23.0,15837.0,23.0,4.0,24.0,23.0,0.0,1.0,0.0,23.0,2,0,0,0,1,3,0,1,1,0,0,0,0,2,0,0,1,0,0,2,0,0,7,0,2,0,1
0.0,-1.0,0.0,0.0,23204.0,0.0,0.0,32.0,38.0,0.0,0.0,0.0,0.0,2,5,1,1,1,3,0,1,1,0,0,1,0,3,0,1,6,0,0,0,1,0,3,1,0,0,0
0.0,-1.0,0.0,0.0,64000.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1,5,1,1,3,1,0,1,2,0,0,1,0,4,1,1,1,2,0,0,1,2,2,1,0,0,0
0.0,1.0,64.0,11.0,1494.0,86.0,15.0,13.0,231.0,0.0,4.0,0.0,11.0,1,40,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,40,1,2,0,0,1,0,0,0,0
0.0,1.0,1.0,0.0,2903.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1,3,5,3,3,2,0,1,1,1,0,5,0,3,11,5,2,6,1,2,4,0,2,3,1,4,0
0.0,105.0,1.0,1.0,64000.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,1,1,0,9,2,1,0,2,2,0,22,0,28,3,0,0,2,35,0,0,0,0,3,15,0,0,0
0.0,35.0,90.0,2.0,41230.0,352.0,0.0,5.0,44.0,0.0,0.0,0.0,5.0,1,0,0,0,1,1,0,3,1,0,0,0,0,1,0,0,1,0,0,3,0,0,7,4,3,1,0
0.0,0.0,78.0,1.0,15835.0,220.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0,0,1,3,0,1,1,0,0,0,0,2,2,0,3,1,0,3,0,0,2,3,1,0,0
0.0,600.0,0.0,1.0,7545.0,19.0,15.0,1.0,87.0,0.0,7.0,0.0,1.0,3,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
0.0,48.0,3.0,2.0,14482.0,377.0,8.0,2.0,283.0,0.0,2.0,0.0,2.0,1,2,0,0,3,0,0,1,1,0,0,0,0,1,3,0,1,1,1,3,0,0,1,0,1,0,0
0.0,-1.0,0.0,0.0,5760.0,42.0,100.0,0.0,287.0,0.0,10.0,0.0,0.0,3,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,6,0,0,0,0,1,3,0,0,0,1
0.0,600.0,5.0,0.0,28244.0,20.0,2.0,6.0,10.0,0.0,0.0,0.0,7.0,9,3,0,3,1,0,0,1,1,1,0,0,0,4,0,11,2,6,1,2,0,0,1,3,1,4,0
0.0,61.0,0.0,12.0,4243.0,189.0,5.0,7.0,141.0,0.0,2.0,0.0,19.0,2,0,0,0,1,3,0,1,1,0,0,0,0,2,0,0,1,0,1,2,0,0,7,0,3,5,1
0.0,30.0,2.0,25.0,2204.0,182.0,62.0,33.0,500.0,0.0,6.0,0.0,25.0,1,0,0,0,2,1,0,1,1,0,0,0,0,2,0,0,4,0,1,2,0,0,3,6,5,0,1
0.0,0.0,6.0,1.0,5876.0,82.0,2.0,1.0,54.0,0.0,1.0,0.0,1.0,3,24,0,0,1,1,0,1,1,1,0,0,0,5,0,0,8,0,4,1,0,1,2,0,5,0,0
0.0,22.0,3.0,14.0,2966.0,290.0,62.0,19.0,254.0,0.0,2.0,0.0,50.0,1,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0
0.0,22.0,12.0,14.0,15308.0,497.0,1.0,44.0,258.0,0.0,1.0,0.0,16.0,2,15,0,0,0,2,0,6,1,1,0,0,0,1,16,0,3,25,0,0,0,0,1,7,0,0,0
2.0,-1.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,1,0,0,8,1,1,0,0,0,1,0,0,2,0,0,3,0,0,1,0,1,0,1
0.0,5.0,30.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,2,11,0,0,1,1,0,2,2,1,0,0,0,1,0,0,9,0,1,2,0,0,4,0,2,0,0
6.0,1.0,0.0,3.0,46.0,10.0,17.0,38.0,132.0,1.0,4.0,0.0,3.0,3,0,0,0,3,3,13,1,1,0,16,0,23,2,0,0,1,0,0,0,0,0,1,0,0,0,0
2.0,0.0,3.0,13.0,5.0,40.0,8.0,14.0,41.0,1.0,2.0,0.0,13.0,1,28,0,4,2,1,0,1,1,0,0,0,0,1,0,19,2,41,0,0,0,1,1,5,0,0,0
0.0,14.0,0.0,0.0,31324.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,16.0,1,0,1,1,1,1,0,1,1,9,0,1,0,2,0,1,1,0,0,0,1,0,3,1,0,0,0
0.0,2.0,5.0,0.0,2982.0,88.0,9.0,0.0,50.0,0.0,1.0,0.0,0.0,3,10,0,0,1,0,13,1,1,0,16,0,23,2,0,0,1,0,1,3,0,0,1,0,2,9,0
2.0,207.0,0.0,3.0,66.0,4.0,5.0,43.0,49.0,1.0,3.0,0.0,4.0,1,0,0,0,2,3,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
0.0,7.0,16.0,28.0,19049.0,500.0,5.0,33.0,500.0,0.0,3.0,0.0,33.0,3,9,8,8,1,1,14,7,1,0,8,8,11,2,28,10,1,29,0,0,9,0,3,11,0,0,1
0.0,17.0,0.0,0.0,10363.0,500.0,2.0,0.0,41.0,0.0,1.0,0.0,0.0,8,1,0,0,4,1,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1
0.0,6.0,73.0,1.0,10301.0,193.0,1.0,25.0,59.0,0.0,1.0,0.0,15.0,1,25,0,5,1,1,0,1,1,0,0,0,0,2,0,0,3,0,6,3,0,0,3,6,7,2,0
0.0,-1.0,0.0,0.0,446.0,30.0,2.0,27.0,28.0,0.0,1.0,0.0,0.0,1,10,0,0,1,5,13,1,1,0,16,0,23,2,0,0,2,0,1,3,0,0,1,0,2,9,1
0.0,1.0,5.0,0.0,32339.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,4,1,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0
1.0,3.0,2.0,0.0,521.0,7.0,4.0,7.0,7.0,1.0,2.0,0.0,0.0,3,12,0,0,2,1,0,1,1,0,0,0,0,7,0,0,1,10,0,1,0,0,7,0,6,0,0
0.0,16.0,44.0,21.0,1844.0,77.0,5.0,21.0,70.0,0.0,1.0,0.0,21.0,3,7,0,0,2,1,0,2,1,0,0,0,0,2,32,0,1,9,0,3,0,0,2,0,2,0,0
1.0,0.0,31.0,9.0,226.0,22.0,32.0,13.0,177.0,1.0,7.0,0.0,11.0,3,13,0,0,1,5,1,0,1,7,1,0,1,3,0,0,4,11,0,1,0,0,1,0,1,0,1
0.0,37.0,23.0,9.0,1635.0,84.0,2.0,17.0,109.0,0.0,2.0,0.0,50.0,1,0,0,0,3,2,0,2,1,0,0,0,0,4,0,0,2,0,0,1,0,0,1,0,2,0,0
0.0,156.0,14.0,0.0,0.0,408.0,11.0,10.0,500.0,0.0,6.0,0.0,0.0,0,0,0,0,1,2,0,1,1,5,0,0,30,1,0,0,1,0,1,2,0,0,1,0,10,6,0
0.0,-1.0,0.0,0.0,2282.0,41.0,30.0,15.0,157.0,0.0,3.0,4.0,0.0,1,7,0,0,1,3,0,2,1,1,0,0,0,1,12,0,6,9,0,1,0,1,5,0,2,0,0
0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0,0,3,1,9,2,2,1,14,0,3,2,0,0,9,15,1,2,0,0,6,0,2,0,0
0.0,11.0,35.0,10.0,1998.0,246.0,32.0,27.0,418.0,0.0,2.0,0.0,11.0,1,0,0,0,1,2,0,1,1,0,0,0,0,2,0,0,8,0,1,3,0,0,7,0,2,0,0
0.0,0.0,0.0,0.0,3129.0,28.0,8.0,0.0,67.0,0.0,5.0,0.0,0.0,2,24,0,0,3,1,0,1,1,0,0,0,0,2,0,0,1,30,0,3,0,1,1,0,5,0,0
0.0,600.0,1.0,0.0,1912.0,83.0,5.0,34.0,190.0,0.0,4.0,0.0,1.0,7,5,1,1,1,1,0,1,1,0,13,1,18,5,0,1,1,0,0,0,1,0,1,1,0,0,0
5.0,-1.0,0.0,0.0,1388.0,0.0,11.0,1.0,7.0,0.0,3.0,0.0,0.0,5,7,0,0,1,5,0,1,1,0,0,0,0,1,12,0,1,9,4,1,0,0,1,0,2,0,1
3.0,2.0,1.0,0.0,95.0,0.0,74.0,20.0,118.0,2.0,10.0,0.0,0.0,0,1,0,9,3,1,15,1,1,0,11,0,14,2,0,0,1,35,0,0,0,2,1,15,0,0,0
